Run	Start Period	Stop Period	Seed	Biased Region X	Biased Region Y	District Height	District Width	Home Count	Initial Interest Minimum	Initial Interest Maximum	Learner Count	Learning Resource Count	Lot Count	Next Home ID	Next Learner ID	Next Resource ID	Pause Period	Random Seed	Regular YCount	Resource Efficacy Minimum	Resource Efficacy Maximum	Start Period	Stop Period	Subsequent Engagement Factor	Thread Count	Time Segments Wandering	Time Segmentsin Day	Count Homes Population	Count Learners Population	Count Learner Learning Interest	Minimum Learner Learning Interest	Maximum Learner Learning Interest	Sum Learner Learning Interest	Average Learner Learning Interest	Count Learner Resource Engagements	Minimum Learner Resource Engagements	Maximum Learner Resource Engagements	Sum Learner Resource Engagements	Average Learner Resource Engagements	Count Learner Not Interested Behavior	Count Learner Seeking Resource Behavior	Count Learner Found Resource Behavior	Count Learner At Home Behavior	Count Learning Resources Population	Count Resource Interactions Population
48	0	5000	1325550553265	0.5000	1.0000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	7200.0000	100.0000	10.0000	2.1475E9	1.3256E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05791483031448722	1.0	50.05462906964771	0.500546290696477	100.0	0.0	51.0	995.0	9.95	68.0	10.0	22.0	0.0	10.0	2477.0
49	0	5000	1325550556532	0.5000	1.0000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	7350.0000	100.0000	10.0000	2.1475E9	1.3256E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05335321883317473	1.0	37.81349477282335	0.3781349477282335	100.0	0.0	47.0	561.0	5.61	79.0	11.0	10.0	0.0	10.0	2519.0
50	0	5000	1325550559785	0.5000	1.0000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	7500.0000	100.0000	10.0000	2.1475E9	1.3256E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05312894020541717	1.0	43.449524947429545	0.43449524947429546	100.0	0.0	50.0	787.0	7.87	74.0	9.0	17.0	0.0	10.0	2573.0
51	0	5000	1325550563115	0.5000	1.0000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	7650.0000	100.0000	10.0000	2.1475E9	1.3256E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05111284026132751	1.0	42.33521751000586	0.4233521751000586	100.0	0.0	50.0	750.0	7.5	75.0	7.0	18.0	0.0	10.0	2629.0
52	0	5000	1325550566535	0.5000	1.0000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	7800.0000	100.0000	10.0000	2.1475E9	1.3256E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05648059648349402	1.0	44.962162579007355	0.44962162579007353	100.0	0.0	51.0	866.0	8.66	73.0	8.0	19.0	0.0	10.0	2682.0
53	0	5000	1325550569910	0.5000	1.0000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	7950.0000	100.0000	10.0000	2.1475E9	1.3256E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05291143258264576	1.0	44.27613890924157	0.4427613890924157	100.0	0.0	47.0	751.0	7.51	76.0	4.0	20.0	0.0	10.0	2736.0
54	0	5000	1325550573383	0.5000	1.0000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	8100.0000	100.0000	10.0000	2.1475E9	1.3256E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.06202170101815914	1.0	51.388935311880324	0.5138893531188032	100.0	0.0	50.0	978.0	9.78	65.0	14.0	21.0	0.0	10.0	2801.0
55	0	5000	1325550576944	0.5000	1.0000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	8250.0000	100.0000	10.0000	2.1475E9	1.3256E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.0568179352044608	1.0	47.349904800394505	0.47349904800394504	100.0	0.0	47.0	905.0	9.05	73.0	7.0	20.0	0.0	10.0	2868.0
56	0	5000	1325550580676	0.5000	1.0000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	8400.0000	100.0000	10.0000	2.1475E9	1.3256E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.06887459018153552	1.0	49.27884497483779	0.4927884497483779	100.0	0.0	50.0	837.0	8.37	71.0	5.0	24.0	0.0	10.0	2925.0
57	0	5000	1325550584344	0.5000	1.0000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	8550.0000	100.0000	10.0000	2.1475E9	1.3256E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.054175802107878826	1.0	41.22705703864459	0.4122705703864459	100.0	0.0	50.0	743.0	7.43	75.0	8.0	17.0	0.0	10.0	2980.0
58	0	5000	1325550588099	0.5000	1.0000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	8700.0000	100.0000	10.0000	2.1475E9	1.3256E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05404353242198481	1.0	45.969582555135716	0.4596958255513572	100.0	0.0	42.0	737.0	7.37	71.0	11.0	18.0	0.0	10.0	3032.0
59	0	5000	1325550591982	0.5000	1.0000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	8850.0000	100.0000	10.0000	2.1475E9	1.3256E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05377161563587734	1.0	49.613758334372854	0.49613758334372854	100.0	0.0	49.0	1037.0	10.37	64.0	12.0	24.0	0.0	10.0	3085.0
60	0	5000	1325550595965	0.5000	1.0000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	9000.0000	100.0000	10.0000	2.1475E9	1.3256E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05278922670116942	1.0	46.435388838240726	0.46435388838240726	100.0	0.0	50.0	840.0	8.4	73.0	5.0	22.0	0.0	10.0	3133.0
61	0	5000	1325550599940	0.5000	1.0000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	9150.0000	100.0000	10.0000	2.1475E9	1.3256E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05953446673627111	1.0	45.838600699502386	0.45838600699502385	100.0	0.0	49.0	739.0	7.39	77.0	8.0	15.0	0.0	10.0	3186.0
62	0	5000	1325550603959	0.5000	1.0000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	9300.0000	100.0000	10.0000	2.1475E9	1.3256E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05597296302017646	1.0	43.57796758373963	0.4357796758373963	100.0	0.0	51.0	889.0	8.89	74.0	6.0	20.0	0.0	10.0	3241.0
63	0	5000	1325550608081	0.5000	1.0000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	9450.0000	100.0000	10.0000	2.1475E9	1.3256E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.06284070899090011	1.0	46.48465862340382	0.4648465862340382	100.0	0.0	53.0	869.0	8.69	71.0	13.0	16.0	0.0	10.0	3292.0
