Run	Start Period	Stop Period	Seed	Biased Region X	Biased Region Y	District Height	District Width	Home Count	Initial Interest Minimum	Initial Interest Maximum	Learner Count	Learning Resource Count	Lot Count	Next Home ID	Next Learner ID	Next Resource ID	Pause Period	Random Seed	Regular YCount	Resource Efficacy Minimum	Resource Efficacy Maximum	Start Period	Stop Period	Subsequent Engagement Factor	Thread Count	Time Segments Wandering	Time Segmentsin Day	Count Homes Population	Count Learners Population	Count Learner Learning Interest	Minimum Learner Learning Interest	Maximum Learner Learning Interest	Sum Learner Learning Interest	Average Learner Learning Interest	Count Learner Resource Engagements	Minimum Learner Resource Engagements	Maximum Learner Resource Engagements	Sum Learner Resource Engagements	Average Learner Resource Engagements	Count Learner Not Interested Behavior	Count Learner Seeking Resource Behavior	Count Learner Found Resource Behavior	Count Learner At Home Behavior	Count Learning Resources Population	Count Resource Interactions Population
111	0	3000	1325545123737	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	16650.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0700	0.1300	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05064344968882766	1.0	35.624502565066656	0.35624502565066657	100.0	0.0	21.0	204.0	2.04	90.0	0.0	10.0	0.0	10.0	4875.0
112	0	3000	1325545129465	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	16800.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0700	0.1300	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05143538610824499	1.0	46.221926935813215	0.4622192693581322	100.0	0.0	29.0	453.0	4.53	81.0	0.0	19.0	0.0	10.0	4921.0
113	0	3000	1325545135240	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	16950.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0700	0.1300	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.0568306604534236	1.0	42.808945643391915	0.42808945643391916	100.0	0.0	23.0	390.0	3.9	80.0	0.0	20.0	0.0	10.0	4961.0
114	0	3000	1325545141053	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	17100.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0700	0.1300	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.057464199853094214	1.0	41.278391348038724	0.41278391348038723	100.0	0.0	28.0	351.0	3.51	82.0	0.0	18.0	0.0	10.0	5000.0
115	0	3000	1325545146982	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	17250.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0700	0.1300	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05312690482267142	1.0	41.52716673451482	0.4152716673451482	100.0	0.0	30.0	349.0	3.49	82.0	0.0	18.0	0.0	10.0	5041.0
116	0	3000	1325545152894	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	17400.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0700	0.1300	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05455598781492652	1.0	40.314984944587586	0.40314984944587584	100.0	0.0	31.0	347.0	3.47	80.0	0.0	20.0	0.0	10.0	5083.0
117	0	3000	1325545158865	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	17550.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0700	0.1300	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05735710694669417	1.0	36.35033649186609	0.36350336491866087	100.0	0.0	15.0	182.0	1.82	88.0	0.0	12.0	0.0	10.0	5121.0
118	0	3000	1325545164792	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	17700.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0700	0.1300	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.055030849112332594	1.0	42.85534129168299	0.4285534129168299	100.0	0.0	27.0	323.0	3.23	84.0	0.0	16.0	0.0	10.0	5167.0
119	0	3000	1325545170809	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	17850.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0700	0.1300	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.0580327181129035	1.0	36.11942568773191	0.3611942568773191	100.0	0.0	25.0	214.0	2.14	88.0	0.0	12.0	0.0	10.0	5206.0
120	0	3000	1325545176869	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	18000.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0700	0.1300	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05006248101051153	1.0	40.01221606834586	0.40012216068345857	100.0	0.0	30.0	297.0	2.97	85.0	0.0	15.0	0.0	10.0	5246.0
121	0	3000	1325545182964	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	18150.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0800	0.1400	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.057125806278168746	1.0	36.95764777667111	0.3695764777667111	100.0	0.0	31.0	266.0	2.66	89.0	0.0	11.0	0.0	10.0	5281.0
122	0	3000	1325545189114	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	18300.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0800	0.1400	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05583834683360918	1.0	41.7274015768685	0.417274015768685	100.0	0.0	31.0	301.0	3.01	82.0	0.0	18.0	0.0	10.0	5322.0
123	0	3000	1325545195300	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	18450.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0800	0.1400	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.059334347907461275	1.0	44.23626422079763	0.4423626422079763	100.0	0.0	26.0	407.0	4.07	81.0	0.0	19.0	0.0	10.0	5372.0
124	0	3000	1325545201539	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	18600.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0800	0.1400	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.063194406104998	1.0	40.325257594290996	0.40325257594291	100.0	0.0	30.0	284.0	2.84	88.0	0.0	12.0	0.0	10.0	5415.0
125	0	3000	1325545207801	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	18750.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0800	0.1400	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.053363684277322423	1.0	41.44258379467591	0.41442583794675913	100.0	0.0	28.0	265.0	2.65	85.0	0.0	15.0	0.0	10.0	5471.0
126	0	3000	1325545214161	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	18900.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0800	0.1400	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.052410135352324555	1.0	42.95423213233572	0.4295423213233572	100.0	0.0	30.0	325.0	3.25	82.0	0.0	18.0	0.0	10.0	5513.0
127	0	3000	1325545220532	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	19050.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0800	0.1400	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.060020941790428606	1.0	49.071865928907066	0.49071865928907066	100.0	0.0	29.0	395.0	3.95	75.0	0.0	25.0	0.0	10.0	5564.0
128	0	3000	1325545226994	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	19200.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0800	0.1400	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05465706395289042	1.0	42.56746369368129	0.4256746369368129	100.0	0.0	28.0	340.0	3.4	88.0	0.0	12.0	0.0	10.0	5606.0
129	0	3000	1325545233486	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	19350.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0800	0.1400	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05492160389560759	1.0	40.39950676688126	0.4039950676688126	100.0	0.0	31.0	243.0	2.43	86.0	0.0	14.0	0.0	10.0	5643.0
130	0	3000	1325545240020	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	19500.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0800	0.1400	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.06624425475929623	1.0	44.20752539626692	0.44207525396266917	100.0	0.0	29.0	333.0	3.33	85.0	0.0	15.0	0.0	10.0	5696.0
131	0	3000	1325545246609	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	19650.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0800	0.1400	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05586488520219869	1.0	40.14216786702963	0.40142167867029627	100.0	0.0	23.0	229.0	2.29	86.0	0.0	14.0	0.0	10.0	5740.0
132	0	3000	1325545253198	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	19800.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0800	0.1400	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05165270779189849	1.0	36.891258322033316	0.36891258322033316	100.0	0.0	29.0	260.0	2.6	86.0	0.0	14.0	0.0	10.0	5776.0
133	0	3000	1325545259901	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	19950.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0800	0.1400	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05954520303281165	1.0	36.10997046919018	0.3610997046919018	100.0	0.0	29.0	227.0	2.27	90.0	0.0	10.0	0.0	10.0	5806.0
134	0	3000	1325545266594	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	20100.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0800	0.1400	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.06876221600251982	1.0	43.132246306373084	0.43132246306373084	100.0	0.0	30.0	378.0	3.78	81.0	0.0	19.0	0.0	10.0	5848.0
135	0	3000	1325545273419	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	20250.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0800	0.1400	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05340990001785323	1.0	42.84127861841976	0.4284127861841976	100.0	0.0	32.0	444.0	4.44	79.0	0.0	21.0	0.0	10.0	5888.0
136	0	3000	1325545280193	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	20400.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0900	0.1500	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.051804673681953885	1.0	48.46968329984678	0.4846968329984678	100.0	0.0	24.0	391.0	3.91	80.0	0.0	20.0	0.0	10.0	5938.0
137	0	3000	1325545286969	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	20550.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0900	0.1500	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05038496403129005	1.0	43.56070896370884	0.4356070896370884	100.0	0.0	25.0	311.0	3.11	87.0	0.0	13.0	0.0	10.0	5985.0
138	0	3000	1325545293788	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	20700.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0900	0.1500	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05015767704880092	1.0	39.36489538782631	0.3936489538782631	100.0	0.0	26.0	315.0	3.15	86.0	0.0	14.0	0.0	10.0	6018.0
139	0	3000	1325545300743	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	20850.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0900	0.1500	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.06032258642618519	1.0	41.05236079229163	0.4105236079229163	100.0	0.0	32.0	377.0	3.77	81.0	0.0	19.0	0.0	10.0	6059.0
140	0	3000	1325545307805	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	21000.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0900	0.1500	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.050186261813020355	1.0	40.216704971700906	0.40216704971700906	100.0	0.0	28.0	271.0	2.71	89.0	0.0	11.0	0.0	10.0	6095.0
141	0	3000	1325545314767	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	21150.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0900	0.1500	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05374398446785508	1.0	48.953399691615324	0.48953399691615324	100.0	0.0	29.0	438.0	4.38	85.0	0.0	15.0	0.0	10.0	6146.0
142	0	3000	1325545321816	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	21300.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0900	0.1500	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.059905972295710125	1.0	46.445753714247076	0.46445753714247073	100.0	0.0	30.0	362.0	3.62	83.0	0.0	17.0	0.0	10.0	6197.0
143	0	3000	1325545328945	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	21450.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0900	0.1500	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05714800238932427	1.0	40.01355194475323	0.40013551944753234	100.0	0.0	32.0	308.0	3.08	84.0	0.0	16.0	0.0	10.0	6236.0
144	0	3000	1325545336095	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	21600.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0900	0.1500	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.06806056114503115	1.0	50.556380183141265	0.5055638018314127	100.0	0.0	27.0	401.0	4.01	74.0	0.0	26.0	0.0	10.0	6293.0
145	0	3000	1325545343269	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	21750.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0900	0.1500	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05958101957474471	1.0	43.22562266892172	0.4322562266892172	100.0	0.0	31.0	310.0	3.1	86.0	0.0	14.0	0.0	10.0	6341.0
146	0	3000	1325545350509	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	21900.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0900	0.1500	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05687079793120492	1.0	45.97171249407398	0.45971712494073974	100.0	0.0	28.0	353.0	3.53	82.0	0.0	18.0	0.0	10.0	6392.0
147	0	3000	1325545357803	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	22050.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0900	0.1500	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05241919728869108	1.0	41.15308044139332	0.4115308044139332	100.0	0.0	27.0	338.0	3.38	83.0	0.0	17.0	0.0	10.0	6434.0
148	0	3000	1325545365233	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	22200.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0900	0.1500	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05314421927033674	1.0	45.935454770274355	0.45935454770274353	100.0	0.0	32.0	447.0	4.47	82.0	0.0	18.0	0.0	10.0	6481.0
149	0	3000	1325545372697	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	22350.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0900	0.1500	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.06182930713128226	1.0	41.11418491449848	0.4111418491449848	100.0	0.0	29.0	283.0	2.83	85.0	0.0	15.0	0.0	10.0	6524.0
150	0	3000	1325545380110	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	22500.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0900	0.1500	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05939557791967568	1.0	46.171917598449696	0.46171917598449697	100.0	0.0	27.0	294.0	2.94	83.0	0.0	17.0	0.0	10.0	6578.0
151	0	3000	1325545387651	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	22650.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1600	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.06788269932865429	1.0	45.97262108624518	0.45972621086245175	100.0	0.0	30.0	347.0	3.47	82.0	0.0	18.0	0.0	10.0	6621.0
152	0	3000	1325545395160	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	22800.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1600	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.054660771147531984	1.0	44.98451357770455	0.4498451357770455	100.0	0.0	23.0	303.0	3.03	87.0	0.0	13.0	0.0	10.0	6664.0
153	0	3000	1325545402689	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	22950.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1600	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.06147917928107145	1.0	46.570934815977935	0.4657093481597794	100.0	0.0	31.0	501.0	5.01	78.0	0.0	22.0	0.0	10.0	6712.0
154	0	3000	1325545410367	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	23100.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1600	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05100083356115183	1.0	39.91311399545917	0.3991311399545917	100.0	0.0	31.0	242.0	2.42	92.0	0.0	8.0	0.0	10.0	6752.0
155	0	3000	1325545418015	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	23250.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1600	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05022648610984992	1.0	36.34532293291955	0.3634532293291955	100.0	0.0	31.0	272.0	2.72	84.0	0.0	16.0	0.0	10.0	6787.0
156	0	3000	1325545425752	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	23400.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1600	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.06697126725612054	1.0	47.63336408782401	0.47633364087824015	100.0	0.0	28.0	331.0	3.31	82.0	0.0	18.0	0.0	10.0	6837.0
157	0	3000	1325545433546	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	23550.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1600	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05255250348241569	1.0	43.77978759012879	0.43779787590128794	100.0	0.0	31.0	376.0	3.76	83.0	0.0	17.0	0.0	10.0	6876.0
158	0	3000	1325545441384	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	23700.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1600	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.0645150276626572	1.0	41.24433672508603	0.4124433672508603	100.0	0.0	31.0	304.0	3.04	87.0	0.0	13.0	0.0	10.0	6919.0
159	0	3000	1325545449212	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	23850.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1600	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05326536632028518	1.0	46.630333172761716	0.4663033317276172	100.0	0.0	24.0	372.0	3.72	80.0	0.0	20.0	0.0	10.0	6964.0
160	0	3000	1325545457123	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	24000.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1600	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05529826255666958	1.0	43.77159116888364	0.4377159116888364	100.0	0.0	21.0	227.0	2.27	85.0	0.0	15.0	0.0	10.0	7006.0
161	0	3000	1325545472681	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	24150.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1600	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05196721406712376	1.0	48.37022017178941	0.48370220171789413	100.0	0.0	30.0	410.0	4.1	77.0	0.0	23.0	0.0	10.0	7049.0
162	0	3000	1325545480879	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	24300.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1600	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05182639972149288	1.0	45.410932604617614	0.45410932604617615	100.0	0.0	25.0	363.0	3.63	80.0	0.0	20.0	0.0	10.0	7097.0
163	0	3000	1325545487653	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	24450.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1600	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05084755160069398	1.0	40.09108537494256	0.4009108537494256	100.0	0.0	28.0	294.0	2.94	83.0	0.0	17.0	0.0	10.0	7135.0
164	0	3000	1325545497477	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	24600.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1600	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.054357739636101465	1.0	41.22427625177072	0.4122427625177072	100.0	0.0	26.0	312.0	3.12	84.0	0.0	16.0	0.0	10.0	7172.0
165	0	3000	1325545505406	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	24750.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1600	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.060083371742118	1.0	40.22874704319518	0.4022874704319518	100.0	0.0	27.0	351.0	3.51	84.0	0.0	16.0	0.0	10.0	7205.0
166	0	3000	1325545513877	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	24900.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1700	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05182144664263112	1.0	47.416179306464024	0.47416179306464024	100.0	0.0	29.0	388.0	3.88	80.0	0.0	20.0	0.0	10.0	7251.0
167	0	3000	1325545515164	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	25050.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1700	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.06219852381677903	1.0	49.8462899578102	0.49846289957810197	100.0	0.0	32.0	366.0	3.66	79.0	0.0	21.0	0.0	10.0	7303.0
168	0	3000	1325545523747	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	25200.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1700	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05717302502295421	1.0	49.08425762253545	0.49084257622535454	100.0	0.0	29.0	384.0	3.84	78.0	0.0	22.0	0.0	10.0	7349.0
169	0	3000	1325545532308	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	25350.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1700	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05147536641480887	1.0	40.051922879882014	0.4005192287988201	100.0	0.0	27.0	256.0	2.56	87.0	0.0	13.0	0.0	10.0	7387.0
170	0	3000	1325545540815	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	25500.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1700	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.050806124990407514	1.0	49.36765683586925	0.4936765683586925	100.0	0.0	28.0	428.0	4.28	81.0	0.0	19.0	0.0	10.0	7435.0
